"","X","Precio","Superficie_Terreno","Superficie_Habitacional","Agno_Construccion","Antiguedad_Promedio","Avaluo_Fiscal","Avaluo_Fiscal_Unitario","Barrio","Calidad_Habitacional","IPV_General","Latitud","Longitud","Tipo_Comprador_Simple","Tipo_Vendedor_Simple","Trimestre","Valor_Unitario_Terreno","Valor_Unitario_Construccion_Habitacional_Promedio","Fecha_Transaccion","Precio_Unitario"
"45",45,34625,643,309,1969,29.6580281117319,20552.7765157626,31.9638826061627,"parque_bicentenario",2,180.92248440859,-33.401653,-70.589546,"Persona","Persona","T4",19.3632990222968,22.0908677039279,"2017-12-28",53.8491446345257
"46",46,16700,446,223,1956,59,11809.8697686425,26.4795286292433,"parque_bicentenario",3,157.865324062112,-33.401363,-70.589473,"Persona","Persona","T2",19.3632990222968,14.7766039009295,"2015-04-24",37.4439461883408
"47",47,30000,1023,454,1955,58.9999999999998,27696.2087380207,27.0735178279772,"parque_bicentenario",2.05947136563877,144.873578331725,-33.401717,-70.588978,"Empresa","Persona","T2",19.3632990222968,22.1986635742947,"2014-04-05",29.3255131964809
"48",48,10158,253,122,1964,55,6980.56877803233,27.5911809408392,"parque_bicentenario",3,194.959351316001,-33.401851,-70.588397,"Persona","Empresa","T1",19.3632990222968,15.1877464631883,"2019-03-24",40.1501976284585
"49",49,30000,593,159,1968,50.8957124095461,15163.7579942564,25.5712613731137,"parque_bicentenario",3.12578616352201,206.729659496211,-33.401514,-70.588442,"Empresa","Persona","T4",19.3632990222968,14.3324836953855,"2020-10-08",50.5902192242833
"50",50,12150,220,120,1957,57,6083.29831241328,27.6513559655149,"parque_bicentenario",3,153.291015051089,-33.400922,-70.588463,"Persona","Persona","T4",19.3632990222968,15.1877464631883,"2014-10-08",55.2272727272727
"51",51,11561,121,136,1957,55.5,4036.93891775031,33.3631315516555,"parque_bicentenario",3,180.92248440859,-33.400946,-70.588566,"Empresa","Empresa","T4",19.3632990222968,15.1877464631883,"2017-11-16",95.5454545454545
"52",52,11561,121,136,1957,59.5,4036.93891775031,33.3631315516555,"parque_bicentenario",3,215.258330269028,-33.400946,-70.588566,"Empresa","Empresa","T1",19.3632990222968,15.1877464631883,"2021-02-06",95.5454545454545
"53",53,11500,121,136,1957,59.5,4036.93891775031,33.3631315516555,"parque_bicentenario",3,215.258330269028,-33.400946,-70.588566,"Persona","Empresa","T1",19.3632990222968,15.1877464631883,"2021-03-17",95.0413223140496
"54",54,18519,448,197,1959,54.3880593901977,12281.1248104288,27.4132250232786,"parque_bicentenario",3,194.959351316001,-33.400693,-70.590326,"Persona","Persona","T1",19.3632990222968,15.1877464631883,"2019-02-10",41.3370535714286
"55",55,21500,367,200,1969,37.3700000000003,9347.26885224743,25.4693974175679,"parque_bicentenario",3,215.258330269028,-33.401059,-70.590588,"Persona","Persona","T1",19.3632990222968,15.1877464631883,"2021-03-06",58.58310626703
"56",56,18929,512,240,1954,61,13887.4710722468,27.123966937982,"parque_bicentenario",3,163.714201945077,-33.401009,-70.590439,"Empresa","Persona","T3",19.3632990222968,15.1877464631883,"2015-07-26",36.970703125
"57",57,23950,501,210,1954,59.2866850744956,13185.0622438773,26.3174895087371,"parque_bicentenario",3.20952380952381,163.714201945077,-33.400825,-70.589498,"Persona","Persona","T3",19.3632990222968,13.4019269551376,"2015-09-03",47.8043912175649
"58",58,12998,437,197,1954,59.9999999999998,11737.2615598077,26.8587221048231,"parque_bicentenario",3,144.873578331725,-33.400675,-70.589536,"Persona","Persona","T2",19.3632990222968,15.1877464631883,"2014-06-01",29.7437070938215
"59",59,9807,192,122,1968,44.6861313868615,5870.63247394405,30.5762108017919,"parque_bicentenario",3,153.291015051089,-33.401099,-70.591291,"Persona","Persona","T4",19.3632990222968,15.1877464631883,"2014-11-22",51.078125
"60",60,20000,383,199,1969,38.6984924623114,9606.38849988706,25.0819543077991,"parque_bicentenario",3,206.729659496211,-33.401104,-70.590711,"Persona","Persona","T4",19.3632990222968,15.1877464631883,"2020-11-19",52.2193211488251
"61",61,8174,168,133,1959,57.8071932156918,4522.58391145816,26.9201423301081,"parque_bicentenario",3.13533834586466,172.054279594044,-33.400451,-70.590813,"Persona","Persona","T2",19.3632990222968,14.0342266852608,"2017-04-08",48.6547619047619
"62",62,25000,278,118,1954,66,6708.33687199509,24.1307081726442,"parque_bicentenario",3,204.936630465637,-33.40014,-70.589893,"Persona","Persona","T1",19.3632990222968,15.1877464631883,"2020-02-05",89.9280575539568
"63",63,12800,158,136,1956,61.0000000000002,7390.22445226033,46.7735724826603,"parque_bicentenario",3.10294117647059,180.92248440859,-33.403912,-70.597137,"Persona","Persona","T4",33.5918815139879,14.4878145068908,"2017-11-16",81.0126582278481
"64",64,10061,177,179,1955,54.5522741271529,8500.45093736891,48.0251465388074,"parque_bicentenario",3,157.865324062112,-33.402411,-70.595477,"Persona","Empresa","T2",33.8857732890194,14.9096920280262,"2015-06-06",56.8418079096045
"65",65,21711,506,156,1959,61,13395.3802716918,26.4730835408929,"parque_bicentenario",4,204.936630465637,-33.401326,-70.594645,"Persona","Empresa","T1",20.7464102481366,8.38840745915558,"2020-01-25",42.9071146245059
"66",66,23933,550,152,1948,52.1578947368423,14983.8971959601,27.2434494472002,"parque_bicentenario",3,162.786907853474,-33.401018,-70.59477,"Persona","Empresa","T2",20.7464102481366,15.1877464631883,"2016-06-24",43.5145454545455
"67",67,23890,655,199,1959,54.2105861703292,17718.1477848408,27.0506073051005,"parque_bicentenario",3,172.054279594044,-33.400959,-70.595138,"Persona","Persona","T2",20.7464102481366,14.9442190201734,"2017-06-18",36.4732824427481
"68",68,28000,595,224,1955,56.1814615007356,16630.7761930883,27.9508843581316,"parque_bicentenario",3,200.769821018205,-33.400752,-70.59558,"Persona","Persona","T3",20.7464102481366,15.1877464631883,"2019-07-05",47.0588235294118
"69",69,20300,183,132,1957,62,8487.5421251331,46.3800116127492,"parque_bicentenario",3,203.460525846961,-33.402199,-70.595598,"Empresa","Persona","T4",33.8857732890194,15.1877464631883,"2019-12-05",110.928961748634
"70",70,25648,275,132,1955,64,12144.7220483366,44.1626256303149,"parque_bicentenario",3,200.769821018205,-33.402027,-70.595465,"Empresa","Empresa","T3",33.8857732890194,15.1877464631883,"2019-08-21",93.2654545454545
"71",71,19953,423,140,1965,54.9610257098057,10332.5975605821,24.4269445876645,"parque_bicentenario",3,204.936630465637,-33.39846,-70.589571,"Empresa","Persona","T1",18.2107386015295,14.9632122802078,"2020-02-29",47.1702127659574
"72",72,20738,464,181,1964,51.0000000000002,11648.8090090671,25.105191829886,"parque_bicentenario",3,153.984522795154,-33.398584,-70.589512,"Empresa","Empresa","T1",18.2107386015295,14.9996008770812,"2015-03-20",44.6939655172414
"73",73,18407,464,181,1964,55.0000000000002,11648.8090090671,25.105191829886,"parque_bicentenario",3,194.959351316001,-33.398584,-70.589512,"Empresa","Empresa","T1",18.2107386015295,14.9996008770812,"2019-01-05",39.6702586206897
"74",74,11000,178,122,1963,52,4998.56713239328,28.0818378224342,"parque_bicentenario",3,163.714201945077,-33.397688,-70.589845,"Persona","Persona","T3",18.2107386015295,15.1877464631883,"2015-08-30",61.7977528089888
"75",75,25500,388,142,1962,56.382314275372,9511.9018424704,24.5152109342021,"parque_bicentenario",3,204.936630465637,-33.398608,-70.590831,"Persona","Persona","T1",18.2107386015295,14.8741365127812,"2020-01-18",65.7216494845361
"76",76,12400,195,110,1956,61.0000000000002,5141.16620954471,26.3649549207421,"parque_bicentenario",3,175.239428171678,-33.398349,-70.590383,"Persona","Persona","T3",18.2107386015295,15.1877464631883,"2017-09-14",63.5897435897436
"77",77,13000,202,148,1956,62,5614.26775515472,27.7934047284887,"parque_bicentenario",3,190.549339228614,-33.398444,-70.59068,"Persona","Empresa","T3",18.2107386015295,15.1877464631883,"2018-08-01",64.3564356435644
"78",78,14000,192,121,1956,63.0000000000002,5127.89445322836,26.7077836105644,"parque_bicentenario",3.09090909090909,194.959351316001,-33.398196,-70.590779,"Persona","Persona","T1",18.2107386015295,14.569624735549,"2019-01-18",72.9166666666667
"79",79,12000,190,110,1956,59.0000000000002,5033.24213481333,26.4907480779649,"parque_bicentenario",3,157.865324062112,-33.398113,-70.590813,"Persona","Persona","T2",18.2107386015295,15.1877464631883,"2015-06-21",63.1578947368421
"80",80,13700,190,110,1956,65.0000000000002,5033.24213481333,26.4907480779649,"parque_bicentenario",3,219.627440182518,-33.398113,-70.590813,"Persona","Persona","T2",18.2107386015295,15.1877464631883,"2021-04-10",72.1052631578947
"81",81,8892,85,108,1964,51,4423.61011261334,52.0424719130981,"parque_bicentenario",3,157.865324062112,-33.402806,-70.597103,"Empresa","Empresa","T2",33.5918815139879,15.1877464631883,"2015-04-29",104.611764705882
"82",82,18544,248,111,1964,55,10942.4437739989,44.1227571532214,"parque_bicentenario",3,200.769821018205,-33.403098,-70.597217,"Empresa","Persona","T3",33.5918815139879,15.1877464631883,"2019-07-14",74.7741935483871
"83",83,19983,225,142,1957,63.9999999999998,10051.1150333968,44.6716223706524,"parque_bicentenario",3.15492957746479,215.258330269028,-33.402798,-70.597357,"Persona","Persona","T1",33.5918815139879,14.3946998680141,"2021-03-27",88.8133333333333
"84",84,14300,225,136,1955,62.0000000000002,9805.09831886677,43.578214750519,"parque_bicentenario",3.08088235294118,175.239428171678,-33.40268,-70.597337,"Persona","Persona","T3",33.5918815139879,14.2236774440071,"2017-09-29",63.5555555555556
"85",85,14730,360,170,1955,62,15833.4278338873,43.9817439830203,"parque_bicentenario",3,175.239428171678,-33.402416,-70.597293,"Empresa","Empresa","T3",33.5918815139879,15.1877464631883,"2017-08-10",40.9166666666667
"86",86,14600,97,130,1956,65.0260292502439,4940.4944338679,50.9329323079165,"parque_bicentenario",3.04615384615385,215.258330269028,-33.403052,-70.596686,"Persona","Persona","T1",33.5918815139879,14.8739308168484,"2021-02-12",150.515463917526
"87",87,16700,97,140,1955,64.0264082896094,5024.3428414701,51.7973488811351,"parque_bicentenario",3.11428571428571,204.936630465637,-33.40297,-70.596675,"Empresa","Empresa","T1",33.5918815139879,14.4106791484417,"2020-02-01",172.164948453608
"88",88,12500,81,127,1956,62.0266574001143,4278.02100609854,52.8150741493647,"parque_bicentenario",3.04724409448819,181.339206495466,-33.40297,-70.596675,"Empresa","Persona","T1",33.5918815139879,14.8665178488246,"2018-01-27",154.320987654321
"89",89,12500,102,134,1956,63.0000000000002,5166.61982511052,50.6531355402992,"parque_bicentenario",3.08955223880597,194.959351316001,-33.403052,-70.596686,"Empresa","Empresa","T1",33.5918815139879,14.5788504329764,"2019-02-21",122.549019607843
"90",90,11456,97,130,1954,60,4904.39940627924,50.5608186214355,"parque_bicentenario",3.04615384615385,153.291015051089,-33.403052,-70.596686,"Empresa","Empresa","T4",33.5918815139879,14.8739308168484,"2014-10-17",118.103092783505
"91",91,13900,97,124,1956,62,4940.97037849698,50.9378389535771,"parque_bicentenario",3,193.660026564027,-33.403052,-70.596686,"Persona","Persona","T4",33.5918815139879,15.1877464631883,"2018-12-05",143.298969072165
"92",92,12000,150,130,1955,61,7032.91894420961,46.8861262947307,"parque_bicentenario",3.04615384615385,165.230307506725,-33.40274,-70.596359,"Persona","Persona","T1",33.5918815139879,14.8739308168484,"2016-02-17",80
"93",93,19170,210,152,1955,51.5289099761569,9700.95695524507,46.1950331202146,"parque_bicentenario",3,141.696082456564,-33.402504,-70.596331,"Empresa","Persona","T1",33.5918815139879,14.9637046797319,"2014-01-08",91.2857142857143
"94",94,14114,210,152,1955,52.5289099761569,9700.95695524507,46.1950331202146,"parque_bicentenario",3,153.984522795154,-33.402504,-70.596331,"Empresa","Empresa","T1",33.5918815139879,14.9637046797319,"2015-03-20",67.2095238095238
"95",95,19982,210,152,1955,53.5289099761569,9700.95695524507,46.1950331202146,"parque_bicentenario",3,165.230307506725,-33.402504,-70.596331,"Empresa","Empresa","T1",33.5918815139879,14.9637046797319,"2016-02-27",95.152380952381
"96",96,8953,122,124,1956,59,5908.2823400342,48.4285437707721,"parque_bicentenario",3,153.984522795154,-33.402494,-70.59643,"Empresa","Empresa","T1",33.5918815139879,15.1877464631883,"2015-03-20",73.3852459016394
"97",97,13130,122,124,1956,60,5908.2823400342,48.4285437707721,"parque_bicentenario",3,165.230307506725,-33.402494,-70.59643,"Empresa","Empresa","T1",33.5918815139879,15.1877464631883,"2016-02-27",107.622950819672
"98",98,30025,810,251,1950,67.0000000000002,21894.314478397,27.0300178745642,"parque_bicentenario",3,175.239428171678,-33.400427,-70.59519,"Persona","Persona","T3",20.7464102481366,14.9946709207183,"2017-08-16",37.0679012345679
"99",99,25350,444,179,1973,42.6954281717526,13685.6808750928,30.8236055745333,"parque_bicentenario",2,206.484804267472,-33.400436,-70.595588,"Persona","Persona","T2",20.7464102481366,22.1553817534664,"2020-05-17",57.0945945945946
"100",100,12473,425,153,1960,56.0000000000002,9533.12664967249,22.4308862345235,"parque_bicentenario",3,165.230307506725,-33.400316,-70.59547,"Persona","Persona","T1",20.7464102481366,14.9052443048631,"2016-02-17",29.3482352941176
"101",101,16100,425,212,1954,43.8735050696673,13753.3460359459,32.3608142022256,"parque_bicentenario",2,167.042508351275,-33.400216,-70.593832,"Persona","Persona","T4",20.7464102481366,22.4206496642623,"2015-12-26",37.8823529411765
"102",102,12500,150,138,1956,59,4857.94185408667,32.3862790272445,"parque_bicentenario",3,167.042508351275,-33.400425,-70.593969,"Persona","Persona","T4",20.7464102481366,15.1877464631883,"2015-10-16",83.3333333333333
"103",103,17800,150,138,1956,62,4857.94185408667,32.3862790272445,"parque_bicentenario",3,190.549339228614,-33.400425,-70.593969,"Persona","Persona","T3",20.7464102481366,15.1877464631883,"2018-07-08",118.666666666667
"104",104,18904,150,138,1956,64,4857.94185408667,32.3862790272445,"parque_bicentenario",3,206.729659496211,-33.400425,-70.593969,"Persona","Empresa","T4",20.7464102481366,15.1877464631883,"2020-11-22",126.026666666667
